date,open,high,low,close,volume
2023-10-12,157.174,157.424,153.849,154.587,409470
2023-10-13,154.112,155.453,152.2,155.2,170910
2023-10-16,155.001,155.746,154.173,154.968,139890
2023-10-17,154.844,155.826,154.049,155.276,177910
2023-10-18,155.276,155.277,152.036,153.024,251680
2023-10-19,152.637,153.5,150.207,151.38,239050
2023-10-20,150.6,151.928,149.06,149.779,249490
2023-10-23,149.63,150.555,144.618,146.112,580270
2023-10-24,146.01,151.295,145.245,149.627,623460
2023-10-25,150.5,152.776,149.503,151.761,266920
2023-10-26,151.761,156.608,151.239,154.107,374170
2023-10-27,154.1,157.936,153.21,154.923,458480
2023-10-30,154.955,155.853,151.326,152.5,376310
2023-10-31,152.188,153.966,151.215,153.289,197810
2023-11-01,153.29,153.9,150.1,152.651,387860
2023-11-02,152.9,152.9,151.304,152.001,202200
2023-11-03,152.001,153.799,151.358,152.048,99900
2023-11-06,152.135,152.558,149.286,151.293,462050
2023-11-07,151.95,152.701,150.981,151.093,240470
2023-11-08,151.197,151.963,150.283,151.0,172500
2023-11-09,151.397,155.0,150.989,152.568,268620
2023-11-10,152.4,153.294,150.78,152.332,185030
2023-11-13,152.28,153.58,151.505,153.098,136250
2023-11-14,153.193,153.193,151.839,152.427,225430
2023-11-15,152.99,155.387,152.988,155.142,200260
2023-11-16,155.142,156.685,153.84,154.476,82370
2023-11-17,154.2,154.2,152.214,153.028,121170
2023-11-20,152.555,153.209,150.846,152.383,223770
2023-11-21,152.535,152.985,150.374,151.702,423600
2023-11-22,151.24,152.201,149.61,149.791,193120
2023-11-23,149.791,151.25,149.333,150.919,245880
2023-11-24,151.035,151.27,149.5,149.944,224820
2023-11-27,150.516,152.314,149.779,151.681,330770
2023-11-28,151.8,152.4,149.8,151.946,261020
2023-11-29,152.034,152.381,151.139,151.636,188390
2023-11-30,151.9,152.649,151.333,151.953,421690
2023-12-01,152.126,152.9,151.511,151.751,318300
2023-12-04,151.786,154.367,151.232,153.671,461470
2023-12-05,153.681,154.713,152.748,153.01,151560
2023-12-06,152.743,154.561,152.109,152.889,413260
2023-12-07,153.137,155.299,152.119,153.304,310970
2023-12-08,153.765,156.702,153.765,155.45,770470
2023-12-11,155.296,160.0,152.899,159.234,1069940
2023-12-12,158.782,159.557,156.85,158.681,449320
2023-12-13,158.25,159.278,157.579,158.626,170250
2023-12-14,158.732,159.45,156.237,158.855,164580
2023-12-15,158.99,160.478,157.316,157.92,230170
2023-12-18,158.05,158.821,156.06,156.3,182990
2023-12-19,156.297,157.36,155.066,156.053,86410
2023-12-20,155.937,159.677,155.62,156.034,443170
2023-12-21,155.865,158.197,153.8,157.849,389240
2023-12-22,157.977,158.99,156.55,157.594,178890
2023-12-25,157.534,158.308,156.087,156.296,108990
2023-12-26,156.425,161.5,155.728,159.928,1626910
2023-12-27,159.55,159.92,157.284,159.557,590490
2023-12-28,159.2,160.498,156.224,157.002,512530
2023-12-29,157.035,158.6,156.506,157.635,169240
2024-01-02,158.135,162.909,156.788,161.099,647350
2024-01-03,160.908,163.44,160.216,162.982,380170
2024-01-04,163.052,167.0,162.602,166.801,657950
2024-01-05,166.95,170.322,164.0,166.649,937420
2024-01-08,167.15,167.23,163.0,165.218,345530
2024-01-09,164.888,166.319,163.354,165.521,460150
2024-01-10,165.421,166.278,164.255,165.148,200620
2024-01-11,165.121,166.66,160.904,161.51,588000
2024-01-12,161.499,163.417,161.281,161.485,392160
2024-01-15,161.543,162.6,159.132,159.436,370350
2024-01-16,159.65,160.478,159.007,159.968,216370
2024-01-17,159.751,160.473,158.107,159.107,145920
2024-01-18,158.5,159.225,152.429,152.761,1321800
2024-01-19,152.711,155.909,152.711,153.637,1313030
2024-01-22,153.17,153.601,144.023,146.419,1362620
2024-01-23,145.25,149.899,143.757,147.596,999320
2024-01-24,150.27,150.27,144.602,149.046,1237900
2024-01-25,149.046,155.165,148.897,153.925,615120
2024-01-26,153.65,158.179,152.0,157.389,837470
2024-01-29,157.437,159.585,154.075,155.179,803430
2024-01-30,154.9,156.829,153.972,154.154,465450
2024-01-31,153.999,155.5,150.282,151.116,962760
2024-02-01,151.151,154.9,148.6,149.185,560710
2024-02-02,149.4,154.269,147.8,150.249,1269040
2024-02-05,150.371,153.067,145.15,148.811,1014240
2024-02-06,148.293,157.619,147.565,153.487,722250
2024-02-07,153.7,155.199,151.299,152.608,495750
2024-02-08,152.9,157.683,150.2,155.956,801510
